tmdb_id,title,year,festival,category,won
0,Certified Copy,2010,Cannes,Palme d'Or,false
0,Chongqing Blues,2010,Cannes,Palme d'Or,false
0,Fair Game,2010,Cannes,Palme d'Or,false
0,The Housemaid,2010,Cannes,Palme d'Or,false
0,In Another Lifetime,2010,Cannes,Palme d'Or,false
0,Joy,2010,Cannes,Palme d'Or,false
0,My Joy,2010,Cannes,Palme d'Or,false
0,Of Gods and Men,2010,Cannes,Palme d'Or,false
0,On Tour,2010,Cannes,Palme d'Or,false
0,Outrage,2010,Cannes,Palme d'Or,false
0,Outside the Law,2010,Cannes,Palme d'Or,false
0,Poetry,2010,Cannes,Palme d'Or,false
0,The Princess of Montpensier,2010,Cannes,Palme d'Or,false
0,Route Irish,2010,Cannes,Palme d'Or,false
0,A Screaming Man,2010,Cannes,Palme d'Or,false
0,Tender Son: The Frankenstein Project,2010,Cannes,Palme d'Or,false
0,Antichrist,2009,Cannes,Palme d'Or,false
0,Bright Star,2009,Cannes,Palme d'Or,false
0,Broken Embraces,2009,Cannes,Palme d'Or,false
0,Enter the Void,2009,Cannes,Palme d'Or,false
0,Face,2009,Cannes,Palme d'Or,false
0,Fish Tank,2009,Cannes,Palme d'Or,false
0,In the Beginning,2009,Cannes,Palme d'Or,false
0,Inglourious Basterds,2009,Cannes,Palme d'Or,false
0,Kinatay,2009,Cannes,Palme d'Or,false
0,Looking for Eric,2009,Cannes,Palme d'Or,false
0,Map of the Sounds of Tokyo,2009,Cannes,Palme d'Or,false
0,A Prophet,2009,Cannes,Palme d'Or,false
0,Spring Fever,2009,Cannes,Palme d'Or,false
0,Taking Woodstock,2009,Cannes,Palme d'Or,false
0,Thirst,2009,Cannes,Palme d'Or,false
0,The Time That Remains,2009,Cannes,Palme d'Or,false
0,Vengeance,2009,Cannes,Palme d'Or,false
0,Vincere,2009,Cannes,Palme d'Or,false
0,Wild Grass,2009,Cannes,Palme d'Or,false
0,24 City,2008,Cannes,Palme d'Or,false
0,Adoration,2008,Cannes,Palme d'Or,false
0,Blindness,2008,Cannes,Palme d'Or,false
0,Changeling,2008,Cannes,Palme d'Or,false
0,Che,2008,Cannes,Palme d'Or,false
0,A Christmas Tale,2008,Cannes,Palme d'Or,false
0,Delta,2008,Cannes,Palme d'Or,false
0,Gomorrah,2008,Cannes,Palme d'Or,false
0,Il Divo,2008,Cannes,Palme d'Or,false
0,Leonera,2008,Cannes,Palme d'Or,false
0,Linha de Passe,2008,Cannes,Palme d'Or,false
0,The Lorna's Silence,2008,Cannes,Palme d'Or,false
0,My Magic,2008,Cannes,Palme d'Or,false
0,Palermo Shooting,2008,Cannes,Palme d'Or,false
0,Serbis,2008,Cannes,Palme d'Or,false
0,Synecdoche New York,2008,Cannes,Palme d'Or,false
0,Three Monkeys,2008,Cannes,Palme d'Or,false
0,Two Lovers,2008,Cannes,Palme d'Or,false
0,Waltz with Bashir,2008,Cannes,Palme d'Or,false
0,The Headless Woman,2008,Cannes,Palme d'Or,false
0,Alexandra,2007,Cannes,Palme d'Or,false
0,The Banishment,2007,Cannes,Palme d'Or,false
0,Breath,2007,Cannes,Palme d'Or,false
0,Death Proof,2007,Cannes,Palme d'Or,false
0,The Diving Bell and the Butterfly,2007,Cannes,Palme d'Or,false
0,The Edge of Heaven,2007,Cannes,Palme d'Or,false
0,Import Export,2007,Cannes,Palme d'Or,false
0,The Last Mistress,2007,Cannes,Palme d'Or,false
0,Love Songs,2007,Cannes,Palme d'Or,false
0,The Man from London,2007,Cannes,Palme d'Or,false
0,Mogari no mori,2007,Cannes,Palme d'Or,false
0,My Blueberry Nights,2007,Cannes,Palme d'Or,false
0,No Country for Old Men,2007,Cannes,Palme d'Or,false
0,Paranoid Park,2007,Cannes,Palme d'Or,false
0,Persepolis,2007,Cannes,Palme d'Or,false
0,Promise Me This,2007,Cannes,Palme d'Or,false
0,Secret Sunshine,2007,Cannes,Palme d'Or,false
0,Silent Light,2007,Cannes,Palme d'Or,false
0,Tehilim,2007,Cannes,Palme d'Or,false
0,We Own the Night,2007,Cannes,Palme d'Or,false
0,Zodiac,2007,Cannes,Palme d'Or,false
0,Babel,2006,Cannes,Palme d'Or,false
0,The Caiman,2006,Cannes,Palme d'Or,false
0,Charlie Says,2006,Cannes,Palme d'Or,false
0,Chronicle of an Escape,2006,Cannes,Palme d'Or,false
0,Climates,2006,Cannes,Palme d'Or,false
0,Colossal Youth,2006,Cannes,Palme d'Or,false
0,Days of Glory,2006,Cannes,Palme d'Or,false
0,El Laberinto del Fauno,2006,Cannes,Palme d'Or,false
0,Fast Food Nation,2006,Cannes,Palme d'Or,false
0,Flanders,2006,Cannes,Palme d'Or,false
0,The Friend,2006,Cannes,Palme d'Or,false
0,Lights in the Dusk,2006,Cannes,Palme d'Or,false
0,Marie Antoinette,2006,Cannes,Palme d'Or,false
0,Red Road,2006,Cannes,Palme d'Or,false
0,The Right of the Weakest,2006,Cannes,Palme d'Or,false
0,Southland Tales,2006,Cannes,Palme d'Or,false
0,Summer Palace,2006,Cannes,Palme d'Or,false
0,Volver,2006,Cannes,Palme d'Or,false
0,When I Was a Singer,2006,Cannes,Palme d'Or,false
0,Baging,2005,Cannes,Palme d'Or,false
0,Battle in Heaven,2005,Cannes,Palme d'Or,false
0,Broken Flowers,2005,Cannes,Palme d'Or,false
0,Caché,2005,Cannes,Palme d'Or,false
0,Don't Come Knocking,2005,Cannes,Palme d'Or,false
0,Election,2005,Cannes,Palme d'Or,false
0,Free Zone,2005,Cannes,Palme d'Or,false
0,A History of Violence,2005,Cannes,Palme d'Or,false
0,Kilometre Zero,2005,Cannes,Palme d'Or,false
0,Last Days,2005,Cannes,Palme d'Or,false
0,Lemming,2005,Cannes,Palme d'Or,false
0,Manderlay,2005,Cannes,Palme d'Or,false
0,Once You're Born You Can No Longer Hide,2005,Cannes,Palme d'Or,false
0,Painting,2005,Cannes,Palme d'Or,false
0,Shanghai Dreams,2005,Cannes,Palme d'Or,false
0,Sin City,2005,Cannes,Palme d'Or,false
0,Tale of Cinema,2005,Cannes,Palme d'Or,false
0,The Three Burials of Melquiades Estrada,2005,Cannes,Palme d'Or,false
0,Where the Truth Lies,2005,Cannes,Palme d'Or,false
0,2046,2004,Cannes,Palme d'Or,false
0,Clean,2004,Cannes,Palme d'Or,false
0,The Consequences of Love,2004,Cannes,Palme d'Or,false
0,The Edukators,2004,Cannes,Palme d'Or,false
0,Exils,2004,Cannes,Palme d'Or,false
0,Ghost in the Shell 2: Innocence,2004,Cannes,Palme d'Or,false
0,The Holy Girl,2004,Cannes,Palme d'Or,false
0,The Ladykillers,2004,Cannes,Palme d'Or,false
0,The Life and Death of Peter Sellers,2004,Cannes,Palme d'Or,false
0,Look at Me,2004,Cannes,Palme d'Or,false
0,Mondovino,2004,Cannes,Palme d'Or,false
0,Nobody Knows,2004,Cannes,Palme d'Or,false
0,Oldboy,2004,Cannes,Palme d'Or,false
0,Shrek 2,2004,Cannes,Palme d'Or,false
0,Tropical Malady,2004,Cannes,Palme d'Or,false
0,Woman Is the Future of Man,2004,Cannes,Palme d'Or,false
0,At Five in the Afternoon,2003,Cannes,Palme d'Or,false
0,The Barbarian Invasions,2003,Cannes,Palme d'Or,false
0,Bright Future,2003,Cannes,Palme d'Or,false
0,The Brown Bunny,2003,Cannes,Palme d'Or,false
0,Carandiru,2003,Cannes,Palme d'Or,false
0,Dogville,2003,Cannes,Palme d'Or,false
0,Father and Son,2003,Cannes,Palme d'Or,false
0,A Heart Elsewhere,2003,Cannes,Palme d'Or,false
0,Les Côtelettes,2003,Cannes,Palme d'Or,false
0,Mystic River,2003,Cannes,Palme d'Or,false
0,Purple Butterfly,2003,Cannes,Palme d
0,Chicago,2003,Oscar,Best Actress,false
0,Monster's Ball,2002,Oscar,Best Actress,true
0,Iris,2002,Oscar,Best Actress,false
0,Moulin Rouge!,2002,Oscar,Best Actress,false
0,In the Bedroom,2002,Oscar,Best Actress,false
0,Bridget Jones's Diary,2002,Oscar,Best Actress,false
0,Erin Brockovich,2001,Oscar,Best Actress,true
0,The Contender,2001,Oscar,Best Actress,false
0,Chocolat,2001,Oscar,Best Actress,false
0,Requiem for a Dream,2001,Oscar,Best Actress,false
0,You Can Count On Me,2001,Oscar,Best Actress,false
0,Boys Don't Cry,2000,Oscar,Best Actress,true
0,American Beauty,2000,Oscar,Best Actress,false
0,Tumbleweeds,2000,Oscar,Best Actress,false
0,The End of the Affair,2000,Oscar,Best Actress,false
0,Music of the Heart,2000,Oscar,Best Actress,false
0,Shakespeare in Love,1999,Oscar,Best Actress,true
0,Elizabeth,1999,Oscar,Best Actress,false
0,Central Station,1999,Oscar,Best Actress,false
0,One True Thing,1999,Oscar,Best Actress,false
0,Hilary and Jackie,1999,Oscar,Best Actress,false
0,As Good as It Gets,1998,Oscar,Best Actress,true
0,The Wings of the Dove,1998,Oscar,Best Actress,false
0,Afterglow,1998,Oscar,Best Actress,false
0,Mrs. Brown,1998,Oscar,Best Actress,false
0,Titanic,1998,Oscar,Best Actress,false
0,Fargo,1997,Oscar,Best Actress,true
0,Secrets & Lies,1997,Oscar,Best Actress,false
0,Marvin's Room,1997,Oscar,Best Actress,false
0,The English Patient,1997,Oscar,Best Actress,false
0,Breaking the Waves,1997,Oscar,Best Actress,false
0,Dead Man Walking,1996,Oscar,Best Actress,true
0,Leaving Las Vegas,1996,Oscar,Best Actress,false
0,Casino,1996,Oscar,Best Actress,false
0,The Bridges of Madison County,1996,Oscar,Best Actress,false
0,Sense and Sensibility,1996,Oscar,Best Actress,false
0,Blue Sky,1995,Oscar,Best Actress,true
0,Nell,1995,Oscar,Best Actress,false
0,Tom & Viv,1995,Oscar,Best Actress,false
0,Little Women,1995,Oscar,Best Actress,false
0,The Client,1995,Oscar,Best Actress,false
0,The Piano,1994,Oscar,Best Actress,true
0,What's Love Got to Do with It,1994,Oscar,Best Actress,false
0,Six Degrees of Separation,1994,Oscar,Best Actress,false
0,The Remains of the Day,1994,Oscar,Best Actress,false
0,Shadowlands,1994,Oscar,Best Actress,false
0,Howards End,1993,Oscar,Best Actress,true
0,Indochine,1993,Oscar,Best Actress,false
0,Passion Fish,1993,Oscar,Best Actress,false
0,Love Field,1993,Oscar,Best Actress,false
0,Lorenzo's Oil,1993,Oscar,Best Actress,false
0,The Silence of the Lambs,1992,Oscar,Best Actress,true
0,Thelma & Louise,1992,Oscar,Best Actress,false
0,Rambling Rose,1992,Oscar,Best Actress,false
0,For the Boys,1992,Oscar,Best Actress,false
0,Misery,1991,Oscar,Best Actress,true
0,The Grifters,1991,Oscar,Best Actress,false
0,Pretty Woman,1991,Oscar,Best Actress,false
0,Postcards from the Edge,1991,Oscar,Best Actress,false
0,Mr. & Mrs. Bridge,1991,Oscar,Best Actress,false
0,Driving Miss Daisy,1990,Oscar,Best Actress,true
0,Camille Claudel,1990,Oscar,Best Actress,false
0,Shirley Valentine,1990,Oscar,Best Actress,false
0,Music Box,1990,Oscar,Best Actress,false
0,The Fabulous Baker Boys,1990,Oscar,Best Actress,false
0,S.O.B.,1981,Golden Globe,Best Comedy/Musical,false
0,Zoot Suit,1981,Golden Globe,Best Comedy/Musical,false
0,The Elephant Man,1980,Golden Globe,Best Drama,false
0,The Ninth Configuration,1980,Golden Globe,Best Drama,false
0,Raging Bull,1980,Golden Globe,Best Drama,false
0,The Stunt Man,1980,Golden Globe,Best Drama,false
0,Airplane!,1980,Golden Globe,Best Comedy/Musical,false
0,Fame,1980,Golden Globe,Best Comedy/Musical,false
0,The Idolmaker,1980,Golden Globe,Best Comedy/Musical,false
0,Melvin and Howard,1980,Golden Globe,Best Comedy/Musical,false
0,Apocalypse Now,1979,Golden Globe,Best Drama,false
0,The China Syndrome,1979,Golden Globe,Best Drama,false
0,Manhattan,1979,Golden Globe,Best Drama,false
0,Norma Rae,1979,Golden Globe,Best Drama,false
0,10,1979,Golden Globe,Best Comedy/Musical,false
0,Being There,1979,Golden Globe,Best Comedy/Musical,false
0,Hair,1979,Golden Globe,Best Comedy/Musical,false
0,The Rose,1979,Golden Globe,Best Comedy/Musical,false
0,Coming Home,1978,Golden Globe,Best Drama,false
0,Days of Heaven,1978,Golden Globe,Best Drama,false
0,The Deer Hunter,1978,Golden Globe,Best Drama,false
0,An Unmarried Woman,1978,Golden Globe,Best Drama,false
0,California Suite,1978,Golden Globe,Best Comedy/Musical,false
0,Foul Play,1978,Golden Globe,Best Comedy/Musical,false
0,Grease,1978,Golden Globe,Best Comedy/Musical,false
0,Movie Movie,1978,Golden Globe,Best Comedy/Musical,false
0,Close Encounters of the Third Kind,1977,Golden Globe,Best Drama,false
0,I Never Promised You a Rose Garden,1977,Golden Globe,Best Drama,false
0,Julia,1977,Golden Globe,Best Drama,false
0,Star Wars,1977,Golden Globe,Best Drama,false
0,Annie Hall,1977,Golden Globe,Best Comedy/Musical,false
0,High Anxiety,1977,Golden Globe,Best Comedy/Musical,false
0,New York New York,1977,Golden Globe,Best Comedy/Musical,false
0,Saturday Night Fever,1977,Golden Globe,Best Comedy/Musical,false
0,All the President's Men,1976,Golden Globe,Best Drama,false
0,Bound for Glory,1976,Golden Globe,Best Drama,false
0,Network,1976,Golden Globe,Best Drama,false
0,Voyage of the Damned,1976,Golden Globe,Best Drama,false
0,Bugsy Malone,1976,Golden Globe,Best Comedy/Musical,false
0,The Pink Panther Strikes Again,1976,Golden Globe,Best Comedy/Musical,false
0,The Ritz,1976,Golden Globe,Best Comedy/Musical,false
0,Silent Movie,1976,Golden Globe,Best Comedy/Musical,false
0,Barry Lyndon,1975,Golden Globe,Best Drama,false
0,Dog Day Afternoon,1975,Golden Globe,Best Drama,false
0,Jaws,1975,Golden Globe,Best Drama,false
0,Nashville,1975,Golden Globe,Best Drama,false
0,Funny Lady,1975,Golden Globe,Best Comedy/Musical,false
0,The Return of the Pink Panther,1975,Golden Globe,Best Comedy/Musical,false
0,Shampoo,1975,Golden Globe,Best Comedy/Musical,false
0,Tommy,1975,Golden Globe,Best Comedy/Musical,false
0,The Conversation,1974,Golden Globe,Best Drama,false
0,Earthquake,1974,Golden Globe,Best Drama,false
0,Lenny,1974,Golden Globe,Best Drama,false
0,A Woman Under the Influence,1974,Golden Globe,Best Drama,false
0,The Front Page,1974,Golden Globe,Best Comedy/Musical,false
0,Harry and Tonto,1974,Golden Globe,Best Comedy/Musical,false
0,The Little Prince,1974,Golden Globe,Best Comedy/Musical,false
0,The Three Musketeers,1974,Golden Globe,Best Comedy/Musical,false
0,The Day of the Jackal,1973,Golden Globe,Best Drama,false
0,Last Tango in Paris,1973,Golden Globe,Best Drama,false
0,Save the Tiger,1973,Golden Globe,Best Drama,false
0,Serpico,1973,Golden Globe,Best Drama,false
0,Jesus Christ Superstar,1973,Golden Globe,Best Comedy/Musical,false
0,Paper Moon,1973,Golden Globe,Best Comedy/Musical,false
0,Tom Sawyer,1973,Golden Globe,Best Comedy/Musical,false
0,A Touch of Class,1973,Golden Globe,Best Comedy/Musical,false
0,Deliverance,1972,Golden Globe,Best Drama,false
0,Frenzy,1972,Golden Globe,Best Drama,false
0,The Poseidon Adventure,1972,Golden Globe,Best Drama,false
0,Sleuth,1972,Golden Globe,Best Drama,false
0,Avanti!,1972,Golden Globe,Best Comedy/Musical,false
0,Butterflies Are Free,1972,Golden Globe,Best Comedy/Musical,false
0,1776,1972,Golden Globe,Best Comedy/Musical,false
0,Travels with My Aunt,1972,Golden Globe,Best Comedy/Musical,false
0,A Clockwork Orange,1971,Golden Globe,Best Drama,false
0,The Last Picture Show,1971,Golden Globe,Best Drama,false
0,Mary Queen of Scots,1971,Golden Globe,Best Drama,false
0,Summer of '42,1971,Golden Globe,Best Drama,false
0,The Boy Friend,1971,Golden Globe,Best Comedy/Musical,false
0,Kotch,1971,Golden Globe,Best Comedy/Musical,false
0,A New Leaf,1971,Golden Globe,Best Comedy/Musical,false
0,Plaza Suite,1971,Golden Globe,Best Comedy/Musical,false
0,Airport,1970,Golden Globe,Best Drama,false
0,Five Easy Pieces,1970,Golden Globe,Best Drama,false
0,I Never Sang for My Father,1970,Golden Globe,Best Drama,false
0,Patton,1970,Golden Globe,Best Drama,false
0,Diary of a Mad Housewife,1970,Golden Globe,Best Comedy/Musical,false
0,Lovers and Other Strangers,1970,Golden Globe,Best Comedy/Musical,false
0,The Owl and the Pussycat,1970,Golden Globe,Best Comedy/Musical,false
0,Scrooge,1970,Golden Globe,Best Comedy/Musical,false
0,Ben-Hur,1959,BAFTA,Best Film,true
0,Anatomy of a Murder,1959,BAFTA,Best Film,false
0,The Face,1959,BAFTA,Best Film,false
0,The Nun's Story,1959,BAFTA,Best Film,false
0,Sapphire,1959,BAFTA,Best Film,false
0,Some Like It Hot,1959,BAFTA,Best Film,false
0,Room at the Top,1958,BAFTA,Best Film,true
0,Cat on a Hot Tin Roof,1958,BAFTA,Best Film,false
0,The Defiant Ones,1958,BAFTA,Best Film,false
0,Ice Cold in Alex,1958,BAFTA,Best Film,false
0,Indiscreet,1958,BAFTA,Best Film,false
0,The Bridge on the River Kwai,1957,BAFTA,Best Film,true
0,12 Angry Men,1957,BAFTA,Best Film,false
0,3:10 to Yuma,1957,BAFTA,Best Film,false
0,The Bachelor Party,1957,BAFTA,Best Film,false
0,Paths of Glory,1957,BAFTA,Best Film,false
0,Gervaise,1956,BAFTA,Best Film,true
0,Baby Doll,1956,BAFTA,Best Film,false
0,The Battle of the River Plate,1956,BAFTA,Best Film,false
0,The Killing,1956,BAFTA,Best Film,false
0,The Man Who Never Was,1956,BAFTA,Best Film,false
0,Richard III,1955,BAFTA,Best Film,true
0,Bad Day at Black Rock,1955,BAFTA,Best Film,false
0,Carmen Jones,1955,BAFTA,Best Film,false
0,The Dam Busters,1955,BAFTA,Best Film,false
0,East of Eden,1955,BAFTA,Best Film,false
0,The Ladykillers,1955,BAFTA,Best Film,false
0,Seven Samurai,1955,BAFTA,Best Film,false
0,The Wages of Fear,1954,BAFTA,Best Film,true
0,The Caine Mutiny,1954,BAFTA,Best Film,false
0,Hobson's Choice,1954,BAFTA,Best Film,false
0,How to Marry a Millionaire,1954,BAFTA,Best Film,false
0,Rear Window,1954,BAFTA,Best Film,false
0,Seven Brides for Seven Brothers,1954,BAFTA,Best Film,false
0,Forbidden Games,1953,BAFTA,Best Film,true
0,The Bad and the Beautiful,1953,BAFTA,Best Film,false
0,Come Back Little Sheba,1953,BAFTA,Best Film,false
0,The Cruel Sea,1953,BAFTA,Best Film,false
0,From Here to Eternity,1953,BAFTA,Best Film,false
0,Genevieve,1953,BAFTA,Best Film,false
0,Julius Caesar,1953,BAFTA,Best Film,false
0,Roman Holiday,1953,BAFTA,Best Film,false
0,Shane,1953,BAFTA,Best Film,false
0,The Sound Barrier,1952,BAFTA,Best Film,true
0,The African Queen,1952,BAFTA,Best Film,false
0,Angels One Five,1952,BAFTA,Best Film,false
0,The Boy Kumasenu,1952,BAFTA,Best Film,false
0,Carrie,1952,BAFTA,Best Film,false
0,Casque d'Or,1952,BAFTA,Best Film,false
0,Cry the Beloved Country,1952,BAFTA,Best Film,false
0,Death of a Salesman,1952,BAFTA,Best Film,false
0,Limelight,1952,BAFTA,Best Film,false
0,Mandy,1952,BAFTA,Best Film,false
0,Miracle in Milan,1952,BAFTA,Best Film,false
0,Los Olvidados,1952,BAFTA,Best Film,false
0,Pat and Mike,1952,BAFTA,Best Film,false
0,The Quiet Man,1952,BAFTA,Best Film,false
0,Rashomon,1952,BAFTA,Best Film,false
0,The River,1952,BAFTA,Best Film,false
0,Singin' in the Rain,1952,BAFTA,Best Film,false
0,A Streetcar Named Desire,1952,BAFTA,Best Film,false
0,Viva Zapata!,1952,BAFTA,Best Film,false
0,La Ronde,1951,BAFTA,Best Film,true
0,An American in Paris,1951,BAFTA,Best Film,false
0,The Browning Version,1951,BAFTA,Best Film,false
0,Detective Story,1951,BAFTA,Best Film,false
0,Fourteen Hours,1951,BAFTA,Best Film,false
0,The Lavender Hill Mob,1951,BAFTA,Best Film,false
0,The Magic Box,1951,BAFTA,Best Film,false
0,The Man in the White Suit,1951,BAFTA,Best Film,false
0,A Walk in the Sun,1951,BAFTA,Best Film,false
0,All About Eve,1950,BAFTA,Best Film,true
0,The Asphalt Jungle,1950,BAFTA,Best Film,false
0,Beauty and the Beast,1950,BAFTA,Best Film,false
0,The Men,1950,BAFTA,Best Film,false
0,On the Town,1950,BAFTA,Best Film,false
0,Orpheus,1950,BAFTA,Best Film,false
0,Sunset Boulevard,1950,BAFTA,Best Film,false
0,Anne of the Thousand Days,1969,Golden Globe,Best Drama,true
0,Butch Cassidy and the Sundance Kid,1969,Golden Globe,Best Drama,false
0,Midnight Cowboy,1969,Golden Globe,Best Drama,false
0,The Prime of Miss Jean Brodie,1969,Golden Globe,Best Drama,false
0,They Shoot Horses Don't They?,1969,Golden Globe,Best Drama,false
0,The Secret of Santa Vittoria,1969,Golden Globe,Best Comedy/Musical,true
0,Cactus Flower,1969,Golden Globe,Best Comedy/Musical,false
0,Goodbye Columbus,1969,Golden Globe,Best Comedy/Musical,false
0,Hello Dolly!,1969,Golden Globe,Best Comedy/Musical,false
0,Paint Your Wagon,1969,Golden Globe,Best Comedy/Musical,false
0,The Lion in Winter,1968,Golden Globe,Best Drama,true
0,Charly,1968,Golden Globe,Best Drama,false
0,The Fixer,1968,Golden Globe,Best Drama,false
0,The Heart Is a Lonely Hunter,1968,Golden Globe,Best Drama,false
0,The Shoes of the Fisherman,1968,Golden Globe,Best Drama,false
0,Oliver!,1968,Golden Globe,Best Comedy/Musical,true
0,Finian's Rainbow,1968,Golden Globe,Best Comedy/Musical,false
0,Funny Girl,1968,Golden Globe,Best Comedy/Musical,false
0,The Odd Couple,1968,Golden Globe,Best Comedy/Musical,false
0,Yours Mine and Ours,1968,Golden Globe,Best Comedy/Musical,false
0,In the Heat of the Night,1967,Golden Globe,Best Drama,true
0,Bonnie and Clyde,1967,Golden Globe,Best Drama,false
0,Far from the Madding Crowd,1967,Golden Globe,Best Drama,false
0,Guess Who's Coming to Dinner,1967,Golden Globe,Best Drama,false
0,In Cold Blood,1967,Golden Globe,Best Drama,false
0,The Graduate,1967,Golden Globe,Best Comedy/Musical,true
0,Camelot,1967,Golden Globe,Best Comedy/Musical,false
0,Doctor Dolittle,1967,Golden Globe,Best Comedy/Musical,false
0,The Taming of the Shrew,1967,Golden Globe,Best Comedy/Musical,false
0,Thoroughly Modern Millie,1967,Golden Globe,Best Comedy/Musical,false
0,A Man for All Seasons,1966,Golden Globe,Best Drama,true
0,Born Free,1966,Golden Globe,Best Drama,false
0,The Professionals,1966,Golden Globe,Best Drama,false
0,The Sand Pebbles,1966,Golden Globe,Best Drama,false
0,Who's Afraid of Virginia Woolf?,1966,Golden Globe,Best Drama,false
0,The Russians Are Coming the Russians Are Coming,1966,Golden Globe,Best Comedy/Musical,true
0,Alfie,1966,Golden Globe,Best Comedy/Musical,false
0,Georgy Girl,1966,Golden Globe,Best Comedy/Musical,false
0,Gambit,1966,Golden Globe,Best Comedy/Musical,false
0,A Funny Thing Happened on the Way to the Forum,1966,Golden Globe,Best Comedy/Musical,false
0,Doctor Zhivago,1965,Golden Globe,Best Drama,true
0,The Collector,1965,Golden Globe,Best Drama,false
0,The Flight of the Phoenix,1965,Golden Globe,Best Drama,false
0,A Patch of Blue,1965,Golden Globe,Best Drama,false
0,Ship of Fools,1965,Golden Globe,Best Drama,false
0,The Sound of Music,1965,Golden Globe,Best Comedy/Musical,true
0,Cat Ballou,1965,Golden Globe,Best Comedy/Musical,false
0,The Great Race,1965,Golden Globe,Best Comedy/Musical,false
0,Those Magnificent Men in Their Flying Machines,1965,Golden Globe,Best Comedy/Musical,false
0,A Thousand Clowns,1965,Golden Globe,Best Comedy/Musical,false
0,Becket,1964,Golden Globe,Best Drama,true
0,The Chalk Garden,1964,Golden Globe,Best Drama,false
0,Dear Heart,1964,Golden Globe,Best Drama,false
0,The Night of the Iguana,1964,Golden Globe,Best Drama,false
0,Zorba the Greek,1964,Golden Globe,Best Drama,false
0,My Fair Lady,1964,Golden Globe,Best Comedy/Musical,true
0,Father Goose,1964,Golden Globe,Best Comedy/Musical,false
0,Mary Poppins,1964,Golden Globe,Best Comedy/Musical,false
0,The Unsinkable Molly Brown,1964,Golden Globe,Best Comedy/Musical,false
0,The World of Henry Orient,1964,Golden Globe,Best Comedy/Musical,false
0,The Cardinal,1963,Golden Globe,Best Drama,true
0,America America,1963,Golden Globe,Best Drama,false
0,Captain Newman M.D.,1963,Golden Globe,Best Drama,false
0,The Caretakers,1963,Golden Globe,Best Drama,false
0,Cleopatra,1963,Golden Globe,Best Drama,false
0,Lilies of the Field,1963,Golden Globe,Best Drama,false
0,Hud,1963,Golden Globe,Best Drama,false
0,Tom Jones,1963,Golden Globe,Best Comedy/Musical,true
0,Bye Bye Birdie,1963,Golden Globe,Best Comedy/Musical,false
0,Irma la Douce,1963,Golden Globe,Best Comedy/Musical,false
0,It's a Mad Mad Mad Mad World,1963,Golden Globe,Best Comedy/Musical,false
0,A Ticklish Affair,1963,Golden Globe,Best Comedy/Musical,false
0,Under the Yum Yum Tree,1963,Golden Globe,Best Comedy/Musical,false
0,Lawrence of Arabia,1962,Golden Globe,Best Drama,true
0,The Chapman Report,1962,Golden Globe,Best Drama,false
0,Days of Wine and Roses,1962,Golden Globe,Best Drama,false
0,Freud,1962,Golden Globe,Best Drama,false
0,Hemingway's Adventures of a Young Man,1962,Golden Globe,Best Drama,false
0,Lisa,1962,Golden Globe,Best Drama,false
0,The Longest Day,1962,Golden Globe,Best Drama,false
0,The Miracle Worker,1962,Golden Globe,Best Drama,false
0,Mutiny on the Bounty,1962,Golden Globe,Best Drama,false
0,To Kill a Mockingbird,1962,Golden Globe,Best Drama,false
0,The Music Man,1962,Golden Globe,Best Comedy/Musical,true
0,Billy Rose's Jumbo,1962,Golden Globe,Best Comedy/Musical,false
0,Boys' Night Out,1962,Golden Globe,Best Comedy/Musical,false
0,Gypsy,1962,Golden Globe,Best Comedy/Musical,false
0,That Touch of Mink,1962,Golden Globe,Best Comedy/Musical,false
0,The Wonderful World of the Brothers Grimm,1962,Golden Globe,Best Comedy/Musical,false
0,The Guns of Navarone,1961,Golden Globe,Best Drama,true
0,El Cid,1961,Golden Globe,Best Drama,false
0,Fanny,1961,Golden Globe,Best Drama,false
0,Judgment at Nuremberg,1961,Golden Globe,Best Drama,false
0,Splendor in the Grass,1961,Golden Globe,Best Drama,false
0,A Majority of One,1961,Golden Globe,Best Comedy/Musical,true
0,Breakfast at Tiffany's,1961,Golden Globe,Best Comedy/Musical,false
0,One Two Three,1961,Golden Globe,Best Comedy/Musical,false
0,The Parent Trap,1961,Golden Globe,Best Comedy/Musical,false
0,Pocketful of Miracles,1961,Golden Globe,Best Comedy/Musical,false
0,Spartacus,1960,Golden Globe,Best Drama,true
0,Elmer Gantry,1960,Golden Globe,Best Drama,false
0,Inherit the Wind,1960,Golden Globe,Best Drama,false
0,Sons and Lovers,1960,Golden Globe,Best Drama,false
0,Sunrise at Campobello,1960,Golden Globe,Best Drama,false
0,The Apartment,1960,Golden Globe,Best Comedy/Musical,true
0,The Facts of Life,1960,Golden Globe,Best Comedy/Musical,false
0,The Grass Is Greener,1960,Golden Globe,Best Comedy/Musical,false
0,It Started in Naples,1960,Golden Globe,Best Comedy/Musical,false
0,Our Man in Havana,1960,Golden Globe,Best Comedy/Musical,false
0,Ben-Hur,1959,Golden Globe,Best Drama,true
0,Anatomy of a Murder,1959,Golden Globe,Best Drama,false
0,The Diary of Anne Frank,1959,Golden Globe,Best Drama,false
0,The Nun's Story,1959,Golden Globe,Best Drama,false
0,On the Beach,1959,Golden Globe,Best Drama,false
0,Some Like It Hot,1959,Golden Globe,Best Comedy/Musical,true
